text,label
"""The Committee also directs the Desk to continue conducting term and overnight repurchase agreement operations at l… https://t.co/1W8onnWjru",2
"""the Committee directs the Desk to continue purchasing Treasury bills at least into the second quarter of 2020 to m… https://t.co/b1GHWeY0dy",2
"""The Fed Can Lend To Anybody"": Watch Live As Bernanke Holds Virtual Discussion On US Economy https://t.co/oCbErkJi7h",2
$RINF $IVOL - Fed's Daly discusses shifting focus to higher inflation https://t.co/4xmIHceCvh,2
.@TimLampkin of @higherpurposeco says that being a part of the St. Louis Fed’s Community Development Advisory Counc… https://t.co/spGCRWBKVo,2
A WSJ primer on the central bank's novel $600 billion direct-loan program https://t.co/43O0vIETta,2
An emerging priority for Powell Fed: The plight of the poor https://t.co/jP1T0yjdQ4 https://t.co/2DQRic3UvN,2
"Applications for participation in the Fed's Commercial Paper Funding Facility must be submitted by Thursday, the Ne… https://t.co/DvwRfmIJXr",2
"Argia Sbordone shared findings from ""Anchoring of Inflation Expectations"" at today’s joint New York Fed-European Ce… https://t.co/yXvQvWPXZm",2
"Bank of Canada can buy corporate, municipal bonds if necessary #taux #MarketScreener https://t.co/38OhHeNmWA https://t.co/cowCcOVS13",2
Bank of Canada’s Poloz Sees Era of Low Global Interest Rates,2
Bank of England activates emergency liquidity measure https://t.co/FvgTR5d5eg https://t.co/FZWcMjZddZ,2
Bank of England Governor Mark Carney offers his backing to a key plank of UK Prime Minister Boris Johnson's economi… https://t.co/r5qQSOrsPG,2
"Bank of England Mark Carney is hanging up his hat. So what's next for the central bank leader?

@flacqua sits down… https://t.co/xxqMzXupmE",2
Bank of Ireland : Gov Co - 7 KB #BankofIreland #Stock #MarketScreener https://t.co/lPLIZQTwme https://t.co/iFkjaIFL5u,2
Bank of Ireland : Notification of Significant Shareholding - 99 KB #BankofIreland #Stock #MarketScreener… https://t.co/f4rdA0nB11,2
Bank of Ireland : Pillar 3 Disclosures #BankofIreland #Stock #MarketScreener https://t.co/V8GNASXXiY https://t.co/An3gEqsXmw,2
Bank of Ireland : to make branch network changes in response to COVID-19 #BankofIreland #Stock #MarketScreener… https://t.co/2rKs52jf1Y,2
Bank of Jamaica : 14-Day Repo Auction Results #BankofJamaica #economy #MarketScreener https://t.co/UE7vS1tv6o https://t.co/efXjAe32Fg,2
Bank of Jamaica 14-Day Repo Auction Results -10 February 2020 #Stock #MarketScreener https://t.co/wBnwfayNhV https://t.co/bQ3CSymjTi,2
Bank of Jamaica 30-day CD Auction Press Release - 24 February 2020 #Stock #MarketScreener https://t.co/iRuPoA3LTD https://t.co/MjLqnkV6mj,2
Bank of Japan : Accounts (March 20) #BankofJapan #Stock #MarketScreener https://t.co/Di0sVY7MoH https://t.co/GoCJarxay0,2
Bank of Japan : The Results of BIS International Locational Banking Statistics and Interna... #BankofJapan #Stock… https://t.co/z2dSe5N09a,2
Bank of Mexico Makes Fifth Consecutive Rate Cut -- Update #economy #MarketScreener https://t.co/NfkbjZjf6D https://t.co/otogWpgEnu,2
Bank of Queensland : Trading Halt #BankofQueensland #Stock #MarketScreener https://t.co/P7JUKMwkZ1 https://t.co/AYwhOiYQbV,2
Banks To Make Risk-Free Killing On Small Business Bailout: Fed Will Buy Payroll Loans Issued By Banks https://t.co/ujsbBPAq9K,2
BoE's Haldane: We have not yet hit peak globalisation #economy #MarketScreener https://t.co/BAMp44H0w2 https://t.co/yUYhes88V2,2
BOJ Seen Staying on Hold This Week After Abe Stimulus: Survey,2
Brazil Caps Record-Breaking Easing Cycle With Final Rate Cut,2
Canadian Banks Have Succulent Yields. https://t.co/QaD9D53X7f #economy #business #trading,2
"Chair Powell presents the Monetary Policy Report to the Senate Committee on Banking, Housing, and Urban Affairs:… https://t.co/TAfePghHQO",2
Chairman Jerome Powell speaks after Fed leaves interest rates unchanged https://t.co/lA3GN9o7em,2
"China still has room for conventional monetary expansion, but its ability to deal successfully with a crisis depend… https://t.co/jR2R3VLkOo",2
China to Price Existing Loans With New Benchmark Lending Rates #taux #MarketScreener https://t.co/PELmoyfWz4 https://t.co/Nq8pxwGr8U,2
China’s Rate Cut Also An Insurance Policy As Hong Kong Crisis Worsens,2
Chinese Media Stunner: China Will Be The Next Country To Cut Rates To Zero https://t.co/MQl6OREX0H,2
Christine Lagarde Can Face Down the ECB Skeptics,2
Commerzbank told to speed up restructuring by ECB https://t.co/DfFV4bgnfi,2
Coronavirus fears raise market expectations for Fed rate cut in March https://t.co/Z33zqdljVu by @bcheungz https://t.co/XwHo1ZlMR2,2
Czechs’ Unexpected Rate Hike Lifts Koruna to Seven-Year High,2
Dealers gobble up funding in Bank of Canada's first BAPF operation #economy #MarketScreener https://t.co/YmwzTi5reu https://t.co/uQPDBGe66r,2
"Derby's Take: Even Post-Coronavirus, Swollen Fed Balance Sheet Will Remain https://t.co/5uPrJkM8xc",2
Did The Fed's QEternity Just Kill A Fiscal Stimulus Deal?  https://t.co/a8f6L67zgl,2
ECB keeps rates unchanged,2
ECB's new chief Christine Lagarde has a deal for bank policymakers - cut out the open dissent and she'll spend more... https://t.co/q8kkm1J7Cz,2
Egypt's central bank governor appointed for second term -state media #economy #MarketScreener… https://t.co/D6r5mixdx5,2
Emerging-economy central banks from India to Brazil still enjoy the firepower to shore up the global economy https://t.co/cTVUGNf4vM,2
EU bank regulators lay out tougher doomsday stress test https://t.co/4DMWnZSihp,2
European Central Bank keeps key deposit rate at -0.5%,2
"Expect next round of virus stimulus by May, and somewhere in the $1.5 trillion neighborhood - FBN, citing Wall Stre… https://t.co/TIHDm8kJnl",2
Explainer: How the Fed's latest move will get money to Main Street #economy #MarketScreener https://t.co/x3pgUHAqsa https://t.co/NtM1SzX2fR,2
Exploration deepens into central bank digital currencies,2
"Fed Adds $72.8 Billion to Markets, Balance Sheet Moves to $4.07 Trillion--Update #economy #MarketScreener… https://t.co/am5nGCnG5b",2
"Fed bombards credit markets with limitless pledge, but investors barely respond https://t.co/KfTfB94OD1",2
Fed Chairman Jerome Powell puts lawmakers on notice that fiscal policy may need to play a bigger role countering do… https://t.co/gQ6Eee8hhs,2
Fed Chairman Powell thought it was 'terrific' that a senator defended him against Trump https://t.co/VyMW1XR0OM,2
"Fed Has Given Economy a Cushion and Should Cut Mid-Year, Economist Swonk Says",2
"Fed Intervenes With $45.55 Billion Weekend Repo, But Overall Liquidity Ticks Down https://t.co/luXKbrLrXC",2
"Fed is ‘super-glued’ to its seat until after the election, economists say after stellar jobs report https://t.co/WgE7fNtuQu",2
Fed is now effectively the 'lender of last resort' to Main Street not just Wall Street https://t.co/acyqwv78jZ,2
"Fed is watching virus effects, flags 'elevated' business debt in report",2
Fed nominee Judy Shelton faces bipartisan concerns in Senate https://t.co/av7l6k1mk7,2
Fed nominee Shelton gets bipartisan grilling in Senate https://t.co/lJXCmNEKuU,2
Fed policymaker says more evidence needed for rate cut https://t.co/bmwrgql7zj,2
"Fed Provides More Liquidity; Phase 1 Trade Deal, But No Corroboration On Jobs Report",2
Fed Repo Action Oversubscribed in Clamor for Year-End Funds,2
"Fed report: #OpportunityOccupations, jobs that don’t require a 4-yr #collegedegree & pay above the national annual… https://t.co/Elr1SXOcDD",2
Fed says it will provide financing against new 'payroll protection' loans #economy #MarketScreener… https://t.co/A4ierJsls4,2
"Fed says Powell met with Trump, Mnuchin on Monday at White House",2
Fed sets up facility to create secondary market for new small business loans https://t.co/nu8LLQC4rJ,2
Fed to beat a faster retreat from repo market https://t.co/jEGsYl2DvM,2
Fed to establish facility to facilitate lending to small businesses via SBA's PPP by providing term financing backe… https://t.co/41GvG98U17,2
Fed Unveils Major Expansion of Market -2- #economy #MarketScreener https://t.co/Flf1QDVuCH https://t.co/yzwBwPp89h,2
Fed Unveils Major Expansion of Market Intervention -- 4th Update #economy #MarketScreener https://t.co/2bnBJUcxTD https://t.co/0RgMApfhO8,2
"Fed warranty: will keep rates unchanged until 2021, or until there is a 5% drop in stocks, whichever comes first",2
Fed’s Jerome Powell steered divided committee toward policy shift in effort to bolster economy  https://t.co/3PucAE0bbf,2
Federal Reserve Bank of St. Louis President James Bullard said that the U.S. should declare a three-month break for… https://t.co/cAhdYJWnk9,2
Federal Reserve Board announces termination of enforcement actions with Discover Financial... #Stock… https://t.co/sMoeOMo1N8,2
Federal Reserve Continues To Step Up. https://t.co/aCj2ASpOba #stocks #markets #economy,2
Federal Reserve just saved the stock market from the worst of the coronavirus pandemic -it may be time to invest ag… https://t.co/nRWrlgdlEZ,2
Federal Reserve lowers community bank leverage ratio https://t.co/SXUmdUzINW https://t.co/dyT4UYvJT2,2
Federal Reserve Shows Specifically How Much Uncertainty Has Hurt the Stock Market,2
Federal Reserve System publishes annual financial statements: https://t.co/TjqI5AXBCq,2
Fed's Bullard: Don't take the economy's temperature until July 1 https://t.co/qqv1J5MgAd,2
Fed's Kaplan says revisiting some stress testing rules could help ease repo  pressures,2
"Fed's Kaplan Talks Economic Outlook, Trade and Credit Spreads",2
Fed's Mester says policymakers want to prevent 'lasting damage' to the economy https://t.co/VYMW1cZvaW https://t.co/Mut4kwmdby,2
"Fed's Mester sees 'downside risk' from coronavirus, but does not want to cut rates https://t.co/P6XtdRcjNI",2
"Fed's Mester sees U.S. economy performing well, coronavirus a 'big risk' #economy #MarketScreener… https://t.co/fHOfgB9n6R",2
"Fed's Mester would have preferred no rate cuts in July, September",2
Fed's Powell disputes notion that federal welfare programs are dissuading Americans from seeking work https://t.co/IpK9Fa1fOO,2
Fed's Powell: U.S. economy 'resilient' but coronavirus a risk #economy #MarketScreener https://t.co/du44jHD8eC https://t.co/Y8Cv1f4Ksm,2
Fed's Williams says interest rates policy is in a good place but 'not locked-in',2
Finance ministers and central bank governors from the Group of 20 nations joined an emergency call on Monday https://t.co/61CFPU3q2M,2
Futures traders are no longer fully pricing in a quarter-point cut from the Federal Reserve next year after the U.S… https://t.co/iiGPzuKrF6,2
Helicopter money is a valid tool for central bankers https://t.co/M0nfifXDoS,2
Helicopter Money Might Be the ECB’s Best and Worst Options,2
Hellenic Exchanges : Transactions by National Bank of Greece (regulated information - Law ... #HellenicExchanges… https://t.co/BpeiSxTRq5,2
Honduras - DRM Development Policy Credit with a Catastrophe Deferred Drawdown Option (Cat DDO) #economy… https://t.co/ZsxtwAt8FS,2
IMF African Department Director Abebe Aemro Selassie will be on @CNBCAfrica today at 5pm Lagos Time (12pm DC Time)… https://t.co/xMWhTEke42,2
IMF to continue new-loan talks with Ukraine in coming weeks #economy #MarketScreener https://t.co/z7E36jR1i8 https://t.co/MQQ8AxnaGI,2
"In ""Unprecedented"" Move To Ease Conditions, ECB Cuts Collateral Haircuts By 20%, Will Accept Greek Debt As Collater… https://t.co/SU2jKATE3I",2
"In first #MENA emergency financing, the IMF approved US$745 million to support #Tunisia's efforts to address the hu… https://t.co/j5dfvZCBza",2
India Unveils Steps for Bad Loan-Laden Banks to Boost Credit,2
Inflation remains low and Fed Chairman Jerome Powell has as good as ruled out a rate increase unless price growth p… https://t.co/EMQ6vAOo55,2
Interest rate conditions of the Magyar Nemzeti Bank effective from 8 April 2020 #economy #MarketScreener… https://t.co/LtgoxFiEBO,2
"It may seem odd for the Federal Reserve to buy ETFs, but it's not unprecedented for a central bank -œ Japan did it f… https://t.co/Tm7u3av8zC",2
"It was 7 years ago that Jerome Powell said ""we look like we are blowing a fixed-income duration bubble right across… https://t.co/eJHWtlyGo4",2
"Italian banks ready new measures as economy stops, but debt goes on https://t.co/ZMrEl3ZDOL https://t.co/AB8Hpn3BLN",2
"James Bullard, President of the Federal Reserve Bank of St. Louis, discusses the Federal Reserve's ""planned tempora… https://t.co/NEVONwysvh",2
Japan panel warns against fiscal complacency amid low rates #taux #MarketScreener https://t.co/bgHBLjLZaW https://t.co/6F4t7RytXF,2
Kenya Cuts Rates After Scrapping Loan-Price Cap to Boost Growth,2
Kenya’s central bank lowers interest rates for the first time in 16 months https://t.co/7SQ003stA9,2
Komileva: Central Banks Far from Normalizing,2
Lagarde Says All the Blame Can’t Be Dumped on ECB Negative Rates,2
Latin America Price Surprise Fails to Move the Dial on Rate Bets,2
Lawmakers interviewed gave Fed Chairman Jerome Powell high marks for his unwillingness to be drawn into a spat with... https://t.co/hHopJ74bbw,2
"Liquidity Warning: Fed Shrinks Overnight Repos By $20BN, Term Repos By $10BN | Zero Hedge https://t.co/NP2ocBHkvr",2
LIVE: Fed Chair Jerome Powell delivers remarks at the decade's last FOMC meeting https://t.co/4wAYSuWpHF,2
"LIVE: Fed Chair Jerome Powell speaks on today's decision to hold rates ▶️

https://t.co/Wfg74SaImY",2
"Market participants submitted bids for nearly twice what was on offer in the Fed’s 42-day term repo operation, whic… https://t.co/qIqTKdQtpk",2
Mexico's central bank defends autonomy as AMLO concern lingers https://t.co/9CKZZc3uxq,2
"Monetary Policy Statement - March 24, 2020 (24.03.2020) #Stock #MarketScreener https://t.co/BkGvDXrRZL https://t.co/DaEOwqXxuI",2
Monetary Policy: Das’ Draghi Encore Comes With Risks,2
"Monetary Policy: RBI Returns To A More Active Credit Policy To Boost Retail,  MSME Credit",2
MPC Decision: MPC Keeps Rates On Hold Amid ‘Highly Uncertain’ Inflation Outlook,2
N.Y. FED'S 42-DAY REPO OP. OVERSUBSCRIBED; $49.05B OF BIDS,2
New BoE governor makes plea to Brussels on City access https://t.co/5X7rXAAsHG,2
New developments added to @FedFRASER's COVID-19 timeline in the latest week: second historic rise in unemployment i… https://t.co/o4yYfNRbhA,2
"New staff study by Kenneth Garbade examines the efforts of the Federal Open Market Committee to first control, and… https://t.co/seVxzGnVOu",2
New York Fed opens registration for commercial paper funding facility https://t.co/K5ZI55Mei5 https://t.co/eUnLPyar0E,2
New York Fed to further reduce repo support https://t.co/weKgRz0LMd https://t.co/UR8cWv9xZN,2
New York Fed to start publishing SOFR averages in March https://t.co/O0sIXhkddG,2
"New Zealand’s central bank doesn’t expect its new bank capital rules to present a headwind for the economy, which l… https://t.co/YXwseGIYHw",2
Next BoE governor makes City access plea to Brussels https://t.co/3HVBMfL9Ze,2
Norway's central bank governor warns politicians against meddling too much with the country's massive sovereign wea… https://t.co/H7bqZcQjoi,2
